loan_amount,annual_income,interest_rate,dti_ratio,credit_score,employment_length,num_open_accounts,num_derogatory_records,revolving_utilization,total_credit_lines,months_since_last_delinquency,home_ownership,loan_purpose,term_months,default
4785,53095,23.93,5.76,826,10,10,0,8.2,25,0,RENT,debt_consolidation,36,0
9405,197467,17.66,2.76,691,10,6,3,43.6,24,72,MORTGAGE,credit_card,60,0
26442,42040,9.07,14.33,772,1,10,2,11.0,22,6,RENT,credit_card,60,0
19166,68908,8.41,3.91,612,5,9,0,4.1,27,24,RENT,education,60,0
26499,69366,18.2,24.1,649,0,4,0,21.4,22,18,OTHER,credit_card,36,0
19254,30540,13.43,0.65,639,7,6,0,30.3,24,999,OWN,credit_card,36,0
6169,50436,17.84,19.97,724,6,11,0,25.3,27,0,MORTGAGE,small_business,36,0
10598,65966,16.46,8.03,689,10,9,3,7.1,24,12,RENT,home_improvement,60,0
7737,46199,18.85,16.57,714,10,12,2,18.6,29,0,RENT,car,36,0
33907,258992,5.74,30.38,773,3,13,0,21.6,22,72,OWN,debt_consolidation,60,0
5780,36200,5.76,15.79,660,7,3,1,8.6,22,0,MORTGAGE,debt_consolidation,60,0
24973,121498,21.6,15.36,705,5,10,0,36.7,25,6,RENT,home_improvement,36,0
24960,100095,9.44,44.58,619,7,11,0,47.0,20,60,OWN,small_business,60,0
40000,59378,20.0,32.35,769,6,10,1,16.0,26,72,MORTGAGE,other,36,1
10028,35627,17.57,23.12,765,10,10,2,8.2,19,999,MORTGAGE,home_improvement,36,0
21996,37761,27.58,26.07,721,10,14,0,39.3,18,999,RENT,debt_consolidation,36,0
40000,43880,24.21,27.91,707,1,7,0,25.2,22,6,MORTGAGE,debt_consolidation,60,0
8670,20507,14.5,1.11,669,4,10,2,28.2,22,12,RENT,car,60,0
4561,32791,19.18,3.61,616,9,10,0,27.5,23,18,MORTGAGE,car,36,0
3583,24600,7.7,29.21,718,8,10,0,51.0,25,24,RENT,debt_consolidation,36,0
22002,134258,13.89,16.4,745,8,8,0,58.5,16,48,MORTGAGE,credit_card,60,0
3575,86775,21.88,2.49,821,10,14,0,36.4,23,0,OWN,credit_card,36,0
10294,95950,19.32,13.39,676,4,8,0,45.4,14,72,MORTGAGE,credit_card,36,0
18144,85246,16.14,5.86,716,6,7,0,50.9,15,24,OWN,small_business,36,0
15208,66183,9.06,41.23,766,10,11,0,13.7,15,48,RENT,debt_consolidation,36,0
17994,143833,23.47,9.13,768,8,15,1,5.6,26,0,RENT,credit_card,36,0
15608,41503,11.28,6.47,662,8,11,0,28.4,22,36,MORTGAGE,major_purchase,60,0
32702,63831,23.87,28.18,683,2,9,3,41.4,21,999,MORTGAGE,debt_consolidation,60,0
6859,93735,19.07,23.49,668,3,18,0,61.0,28,60,MORTGAGE,debt_consolidation,36,0
8317,27099,13.57,25.92,645,4,10,3,15.6,20,999,OWN,home_improvement,36,0
7778,300000,5.93,19.62,788,5,13,0,15.1,23,72,MORTGAGE,credit_card,36,0
23888,60909,10.35,21.02,703,6,13,0,22.6,21,6,MORTGAGE,home_improvement,36,0
25091,65198,25.45,35.05,695,10,9,2,10.6,19,36,RENT,other,36,0
18321,127277,23.81,9.9,714,1,17,3,26.0,17,999,RENT,debt_consolidation,36,0
30590,103670,18.22,17.84,703,3,15,2,22.0,25,0,RENT,major_purchase,60,0
5856,61257,15.73,43.1,686,1,10,1,7.6,27,36,RENT,medical,60,0
40000,64736,19.88,8.55,654,9,12,0,19.2,28,0,MORTGAGE,debt_consolidation,60,0
38803,24282,15.72,13.22,793,10,7,1,14.3,16,36,RENT,debt_consolidation,36,0
22357,42878,19.82,8.62,665,10,13,0,24.0,21,999,OWN,credit_card,36,0
40000,81660,12.07,0.92,644,8,9,0,57.4,25,999,MORTGAGE,home_improvement,60,0
4189,78146,24.29,12.14,695,0,12,1,0.4,20,999,MORTGAGE,credit_card,36,0
9254,124579,21.14,2.09,829,4,12,3,15.3,20,999,OWN,debt_consolidation,36,0
7984,55697,12.59,6.96,650,10,12,0,28.1,16,48,MORTGAGE,credit_card,60,0
22137,26046,24.11,16.32,742,8,14,3,40.5,26,0,MORTGAGE,other,36,1
6405,112875,16.21,0.93,685,2,7,0,7.7,21,999,MORTGAGE,education,36,0
22702,141726,9.02,33.88,714,5,13,0,19.0,22,0,MORTGAGE,credit_card,60,0
34869,102636,6.79,35.8,755,1,3,0,17.4,17,0,RENT,debt_consolidation,36,0
21734,54275,21.09,18.51,596,6,14,1,54.1,17,0,MORTGAGE,home_improvement,36,0
16295,112042,24.9,44.31,646,10,10,0,6.8,36,999,MORTGAGE,home_improvement,60,1
6690,300000,23.57,30.55,754,0,10,0,16.6,23,0,OTHER,major_purchase,36,0
7384,64157,20.08,33.47,705,7,7,0,32.2,26,0,OWN,major_purchase,36,0
32039,27254,8.25,8.65,712,2,10,1,39.8,12,24,RENT,debt_consolidation,60,0
23052,42117,7.16,37.68,742,10,9,0,28.9,20,0,MORTGAGE,other,60,0
12999,87141,12.94,42.53,646,0,11,3,33.7,15,0,RENT,debt_consolidation,36,0
9971,22859,24.66,10.63,763,7,8,0,4.4,19,0,MORTGAGE,debt_consolidation,60,0
3235,66279,27.12,30.89,749,3,11,0,39.5,23,48,RENT,debt_consolidation,60,0
6313,75222,10.55,33.61,714,10,7,0,5.1,21,0,MORTGAGE,home_improvement,36,0
40000,150402,22.53,13.73,728,1,14,2,19.3,13,18,MORTGAGE,debt_consolidation,36,0
5451,131415,18.2,21.38,769,5,10,0,52.3,21,0,MORTGAGE,home_improvement,36,0
15254,100584,5.73,4.39,664,2,12,0,26.3,20,72,RENT,credit_card,36,0
27043,16356,17.49,7.79,739,9,6,0,43.5,20,6,MORTGAGE,credit_card,36,0
5550,104050,23.54,2.77,804,4,12,0,9.7,16,0,MORTGAGE,debt_consolidation,36,0
15203,91428,11.35,25.21,738,2,11,0,33.9,20,999,MORTGAGE,credit_card,36,0
25759,69812,25.64,28.14,686,8,8,1,39.1,27,60,RENT,other,36,1
13477,21202,10.43,41.23,839,9,4,2,46.9,26,72,MORTGAGE,debt_consolidation,36,0
40000,37569,6.76,24.4,713,5,10,0,35.0,28,24,RENT,debt_consolidation,36,0
4154,29729,8.68,11.73,783,4,4,0,3.5,24,999,RENT,debt_consolidation,36,0
28032,17872,24.25,2.68,674,8,8,0,38.8,26,60,RENT,medical,36,0
11837,59769,14.6,39.82,764,8,19,0,5.5,18,0,RENT,small_business,60,0
22933,37097,23.33,21.55,667,8,10,0,35.3,17,0,MORTGAGE,debt_consolidation,60,0
18195,289289,17.22,33.18,719,3,11,0,13.9,36,48,OWN,education,36,0
7996,54107,16.05,0.66,663,10,8,0,25.9,27,0,RENT,credit_card,36,0
15682,130125,23.56,21.97,814,2,15,2,45.7,22,60,MORTGAGE,medical,36,0
3639,23354,14.74,14.66,686,4,13,0,33.4,26,36,MORTGAGE,major_purchase,60,0
20379,43562,23.45,1.36,633,3,13,3,44.0,17,60,MORTGAGE,home_improvement,60,0
16460,63458,7.32,34.91,705,10,17,0,2.5,16,0,RENT,home_improvement,60,0
20890,34721,19.64,23.08,732,9,9,0,17.2,21,24,OTHER,car,36,0
28020,46475,21.16,14.99,698,9,11,1,22.1,26,72,MORTGAGE,credit_card,60,0
17280,52534,25.68,36.26,651,0,5,0,21.1,23,0,RENT,car,36,1
14818,52034,10.16,20.11,762,8,11,2,43.7,29,72,MORTGAGE,credit_card,36,0
7210,182238,18.9,0.16,775,2,7,2,49.4,32,0,RENT,debt_consolidation,60,0
8114,75127,14.96,42.5,601,10,14,0,26.3,23,60,OWN,major_purchase,36,0
30660,79834,13.8,11.51,647,6,9,0,38.7,18,0,RENT,debt_consolidation,36,0
36513,82767,7.45,37.38,690,7,9,0,2.3,21,0,RENT,medical,36,0
11308,86471,8.09,36.74,668,4,12,0,16.4,11,36,RENT,major_purchase,36,0
13796,56969,24.25,7.31,731,6,12,0,24.5,18,0,MORTGAGE,education,36,0
7092,49392,22.24,21.33,810,9,10,1,16.1,33,48,MORTGAGE,debt_consolidation,60,0
30361,66177,13.79,1.81,677,7,12,0,68.1,14,18,RENT,credit_card,60,0
21285,119860,24.06,15.95,794,8,4,0,11.5,16,60,MORTGAGE,debt_consolidation,60,0
40000,117682,6.86,32.89,611,6,14,2,12.7,23,6,RENT,other,60,0
7224,51831,19.37,10.67,727,8,20,1,70.5,19,6,RENT,home_improvement,60,0
10253,94912,24.97,5.27,664,10,12,2,35.5,21,0,MORTGAGE,debt_consolidation,36,1
15709,53276,24.29,22.82,728,0,11,2,49.6,25,12,MORTGAGE,credit_card,36,0
21005,61103,13.57,24.16,594,1,12,0,50.0,22,36,OTHER,major_purchase,60,0
11487,45066,22.14,30.41,622,8,7,1,16.4,26,36,MORTGAGE,debt_consolidation,60,0
7251,53691,14.83,34.16,728,4,10,0,37.1,23,60,MORTGAGE,car,36,0
24760,133893,24.32,31.31,662,3,12,0,11.7,20,12,RENT,debt_consolidation,60,0
22132,63288,17.21,38.04,680,2,11,3,49.4,19,999,MORTGAGE,debt_consolidation,36,0
7034,64936,22.59,10.03,810,7,10,0,21.9,23,999,MORTGAGE,home_improvement,36,0
34503,25126,6.81,25.64,708,4,11,1,26.8,27,0,MORTGAGE,home_improvement,60,0
30307,49734,18.57,16.2,754,6,13,0,38.8,16,36,OWN,debt_consolidation,36,0
14676,51803,17.66,43.3,654,10,11,0,15.4,21,24,RENT,credit_card,60,0
14125,36406,19.03,19.81,619,9,8,0,24.1,25,6,MORTGAGE,debt_consolidation,60,0
19689,60657,21.0,43.19,695,9,10,0,49.3,31,12,MORTGAGE,debt_consolidation,36,0
7308,46281,26.12,34.61,610,1,8,0,32.7,16,72,RENT,major_purchase,60,0
13643,62818,23.07,32.33,658,4,8,3,24.6,19,60,RENT,medical,60,0
2961,64402,10.05,22.12,714,1,9,0,20.9,21,0,OWN,home_improvement,36,0
24674,33743,24.0,19.95,693,10,18,1,48.2,25,18,RENT,major_purchase,36,0
4478,47135,7.81,23.69,720,8,8,0,5.9,29,999,MORTGAGE,small_business,60,0
38268,62719,19.31,13.21,736,0,7,1,6.2,28,0,OTHER,medical,60,0
10603,121854,25.3,40.7,628,6,10,3,33.8,18,0,MORTGAGE,other,36,0
11519,69844,7.33,35.74,643,3,6,0,45.0,24,0,OWN,credit_card,36,0
8609,40248,24.54,36.06,569,6,9,1,25.4,23,0,MORTGAGE,education,60,1
10920,76069,23.37,19.49,677,2,15,0,6.1,14,0,RENT,debt_consolidation,36,1
36061,166796,16.59,3.2,744,0,9,0,37.0,21,36,MORTGAGE,major_purchase,36,0
2341,103779,12.1,30.74,789,4,9,1,38.3,13,0,RENT,debt_consolidation,36,0
32659,83159,14.33,16.85,711,3,18,0,34.0,16,48,MORTGAGE,medical,60,0
16926,92536,27.28,39.17,782,8,6,0,38.9,23,0,RENT,major_purchase,60,0
5739,142055,9.64,35.12,723,6,7,0,26.5,25,36,MORTGAGE,debt_consolidation,36,0
6293,114162,18.33,6.54,706,3,9,0,21.2,29,6,RENT,debt_consolidation,60,0
40000,84124,6.91,27.08,663,7,14,1,9.4,23,999,RENT,credit_card,36,0
6892,113684,10.01,31.15,556,0,10,0,44.8,23,18,RENT,other,36,1
5958,31288,22.56,25.57,773,8,12,0,49.7,23,0,RENT,debt_consolidation,36,0
29617,24309,11.96,23.13,696,1,5,0,25.2,25,48,MORTGAGE,debt_consolidation,60,0
16932,65792,27.67,10.25,783,3,12,0,3.4,13,24,MORTGAGE,credit_card,36,0
6928,62393,16.52,10.62,643,3,9,3,31.3,18,60,RENT,debt_consolidation,60,0
15547,43202,16.88,34.56,845,5,9,0,40.7,27,0,MORTGAGE,debt_consolidation,36,0
6515,98273,5.84,0.84,685,10,4,1,36.4,29,48,RENT,education,36,0
28870,19580,27.0,35.05,658,4,7,0,2.9,18,6,RENT,debt_consolidation,60,1
28084,43440,9.01,23.71,687,3,9,2,28.1,25,999,MORTGAGE,medical,36,0
19387,44758,17.38,42.13,710,2,6,0,27.8,32,999,MORTGAGE,credit_card,36,0
17208,22431,14.1,44.88,695,5,9,0,35.9,25,48,RENT,debt_consolidation,36,0
40000,146801,14.56,29.86,669,2,16,1,23.1,12,0,MORTGAGE,car,36,0
13356,26488,19.8,18.55,591,1,14,0,11.6,13,999,RENT,debt_consolidation,36,0
5841,42066,20.23,21.38,651,10,5,0,55.9,19,0,RENT,medical,36,1
18299,103237,8.55,9.19,764,0,11,3,22.4,14,0,RENT,debt_consolidation,60,0
40000,88223,16.49,4.47,647,8,7,1,22.8,19,0,OWN,credit_card,36,0
6566,30794,23.18,26.04,596,2,4,1,39.1,21,999,RENT,major_purchase,60,1
10373,90173,15.2,36.25,636,0,7,0,15.2,27,0,MORTGAGE,debt_consolidation,36,0
17881,71244,8.81,11.78,694,9,8,1,14.3,26,0,RENT,home_improvement,36,0
12865,242758,12.2,18.88,654,8,8,1,38.8,21,24,RENT,credit_card,60,0
6716,76295,9.88,24.96,683,4,14,0,4.7,31,18,RENT,debt_consolidation,36,0
29298,55009,7.89,40.86,652,0,11,0,5.2,23,36,MORTGAGE,debt_consolidation,36,0
40000,35814,13.68,6.24,760,4,7,3,30.0,25,999,MORTGAGE,debt_consolidation,36,0
15325,38309,17.44,10.66,729,2,14,1,27.6,25,60,RENT,debt_consolidation,36,0
7095,36480,6.67,41.33,833,10,4,0,37.5,28,6,MORTGAGE,credit_card,60,0
4517,136306,18.89,1.78,677,6,5,2,34.8,23,0,RENT,credit_card,36,0
16003,60523,27.84,29.53,682,10,12,0,28.1,19,0,RENT,education,36,1
28932,84048,27.17,28.78,771,4,9,0,13.7,26,12,MORTGAGE,education,36,0
18631,148530,24.07,17.25,723,7,8,0,27.8,22,48,MORTGAGE,debt_consolidation,36,0
13337,15000,11.13,21.07,643,2,9,0,30.3,23,0,RENT,credit_card,36,0
8844,128968,5.52,38.47,733,9,10,0,23.1,20,72,OWN,debt_consolidation,60,0
6219,61897,24.17,7.42,723,0,4,0,14.7,25,999,MORTGAGE,debt_consolidation,60,0
23964,77732,6.28,10.42,592,8,11,0,26.1,17,24,RENT,credit_card,60,0
25327,36423,9.73,23.06,660,5,11,1,30.7,23,48,MORTGAGE,home_improvement,60,0
4527,38060,17.52,18.44,711,7,17,0,38.0,22,0,MORTGAGE,debt_consolidation,36,0
40000,80282,9.1,25.85,786,7,16,1,59.4,24,60,RENT,debt_consolidation,36,0
19967,250385,24.18,41.44,741,8,6,0,31.5,27,36,MORTGAGE,debt_consolidation,36,0
35586,109314,22.87,41.27,666,2,7,0,9.4,16,48,MORTGAGE,small_business,36,0
5221,127939,22.38,10.35,657,6,9,0,45.9,25,60,OWN,home_improvement,36,0
5135,53359,23.77,13.6,747,5,9,0,46.4,15,24,OWN,debt_consolidation,36,0
12036,41767,10.05,7.29,554,3,15,1,31.7,27,0,MORTGAGE,debt_consolidation,36,0
18995,37478,21.76,41.75,651,6,7,0,13.6,19,999,OTHER,debt_consolidation,36,0
40000,44669,13.17,17.9,784,10,8,3,33.4,21,0,RENT,major_purchase,60,0
21900,17471,20.34,20.24,717,10,13,0,29.2,19,0,MORTGAGE,credit_card,36,0
11272,38756,7.81,36.12,654,3,6,2,36.8,23,0,RENT,car,36,0
6512,42778,21.23,23.08,627,10,7,1,20.6,22,999,RENT,debt_consolidation,36,0
31602,53894,27.36,5.39,750,10,11,0,29.0,22,0,OWN,debt_consolidation,36,0
6800,64799,6.0,19.7,704,3,8,0,15.7,18,72,RENT,debt_consolidation,36,0
40000,74419,7.16,28.37,686,7,11,0,16.9,23,36,MORTGAGE,credit_card,36,0
10948,59340,7.84,32.36,722,10,12,0,4.5,30,24,OWN,home_improvement,36,0
40000,42240,14.9,29.04,709,6,7,2,43.1,23,48,MORTGAGE,credit_card,36,0
21488,18434,11.69,5.36,705,4,15,1,15.2,15,0,RENT,small_business,36,0
12138,42396,23.56,13.7,620,8,8,0,65.1,22,18,MORTGAGE,debt_consolidation,60,1
9287,33407,15.9,33.01,638,2,16,0,38.8,19,60,RENT,home_improvement,60,0
10523,79192,16.14,39.61,744,2,10,0,13.1,17,36,MORTGAGE,debt_consolidation,36,0
18030,103318,21.49,2.12,733,9,12,1,39.0,22,999,OTHER,credit_card,36,0
14101,105149,13.33,1.9,722,0,10,0,45.3,21,0,MORTGAGE,home_improvement,60,0
8816,94293,13.12,28.95,664,9,10,0,25.8,27,999,RENT,home_improvement,60,0
11897,55264,22.41,24.66,745,3,10,2,27.5,22,0,RENT,debt_consolidation,36,0
14115,43775,22.94,6.99,677,6,12,3,25.6,17,6,RENT,credit_card,60,0
3010,38243,5.33,24.67,778,7,6,2,33.5,18,999,OWN,credit_card,60,0
18411,24233,8.31,43.85,655,9,7,0,39.1,22,0,RENT,other,36,0
6729,108565,9.9,28.39,668,10,12,0,28.0,19,6,RENT,credit_card,36,0
5959,53915,13.09,20.21,690,9,6,0,30.3,23,36,RENT,home_improvement,60,0
4100,28344,11.7,37.24,750,7,6,0,43.4,20,60,RENT,debt_consolidation,36,0
3805,36464,20.38,9.58,697,4,8,0,12.2,21,0,MORTGAGE,small_business,36,0
5172,35589,24.05,18.64,702,6,12,0,35.6,19,48,RENT,other,36,0
8133,61439,9.42,23.75,676,0,12,2,56.0,15,18,OWN,credit_card,36,0
40000,113604,17.95,22.7,716,3,10,0,7.8,25,999,OTHER,credit_card,36,0
9245,48591,13.46,41.44,695,4,12,2,15.2,15,6,MORTGAGE,debt_consolidation,36,0
15129,15498,16.63,13.17,652,3,17,0,20.3,19,24,MORTGAGE,home_improvement,36,0
17682,53449,19.28,2.54,707,1,9,0,26.1,17,999,MORTGAGE,home_improvement,60,0
14643,54517,25.55,41.24,709,0,9,0,37.7,29,24,OWN,credit_card,36,0
12654,52315,9.42,9.77,840,5,3,0,46.5,21,0,MORTGAGE,small_business,60,0
5786,41090,7.0,17.06,663,0,13,0,26.1,15,999,RENT,home_improvement,36,0
36888,68217,19.43,23.89,649,3,7,0,25.0,18,0,RENT,debt_consolidation,60,0
40000,62298,14.07,43.91,716,6,10,0,17.4,15,48,MORTGAGE,debt_consolidation,36,0
4113,58988,8.75,24.09,640,2,8,2,19.0,31,18,OWN,other,36,0
6523,76694,7.69,20.15,635,0,11,0,41.4,23,12,RENT,medical,60,0
10983,46263,17.85,26.26,613,5,14,0,17.1,20,24,RENT,debt_consolidation,60,0
6800,44714,11.91,43.69,653,5,15,0,54.7,21,999,MORTGAGE,debt_consolidation,36,0
19037,137046,27.94,36.81,655,10,9,0,14.8,18,48,RENT,debt_consolidation,60,0
8024,83751,14.34,7.6,623,1,13,0,12.4,15,12,RENT,major_purchase,36,0
40000,98338,9.88,36.15,684,7,12,0,49.1,32,48,RENT,credit_card,36,0
30741,124949,19.46,37.85,558,3,11,0,57.5,27,36,MORTGAGE,credit_card,36,1
15503,82089,10.62,31.08,729,1,14,1,35.1,19,0,RENT,small_business,36,0
27416,104509,16.36,29.58,666,5,9,0,3.7,22,999,MORTGAGE,home_improvement,36,0
28973,23211,16.1,19.84,675,5,8,0,40.0,27,0,OWN,car,36,0
9002,67676,15.43,28.88,735,4,5,0,6.9,15,12,MORTGAGE,home_improvement,36,0
7545,53657,23.31,33.19,722,9,4,0,19.7,31,0,MORTGAGE,credit_card,60,0
14110,163834,9.98,5.53,662,9,9,2,13.1,29,24,RENT,debt_consolidation,36,0
24419,104462,25.8,11.58,727,1,17,3,53.5,26,60,MORTGAGE,debt_consolidation,60,0
14725,41016,23.2,8.73,792,2,13,0,57.4,19,0,RENT,home_improvement,60,0
4429,74882,12.66,37.85,639,5,7,0,58.3,19,0,MORTGAGE,small_business,36,1
7616,66211,9.15,30.6,745,4,12,2,12.1,30,6,RENT,medical,36,0
12685,78637,11.43,20.29,633,9,15,0,14.4,19,12,MORTGAGE,credit_card,36,0
12670,32490,12.65,37.17,770,10,14,1,49.8,24,0,OWN,car,36,0
40000,74310,17.81,32.26,657,2,9,0,57.8,17,0,OWN,small_business,60,0
5063,52214,6.07,41.11,654,9,12,3,25.3,25,12,MORTGAGE,major_purchase,60,0
19032,70931,26.03,3.46,768,7,8,2,61.4,24,48,MORTGAGE,debt_consolidation,60,0
37887,38768,7.27,22.91,743,8,4,3,14.1,24,72,OWN,home_improvement,60,0
40000,42148,11.42,31.8,659,3,6,3,19.4,17,72,RENT,debt_consolidation,36,0
10066,121091,7.51,9.34,707,1,6,2,53.4,15,0,MORTGAGE,other,36,0
18844,31858,10.9,14.72,657,7,10,0,58.8,28,24,OTHER,major_purchase,36,0
19907,33301,24.27,18.85,604,7,12,0,28.7,12,0,OWN,debt_consolidation,36,0
15318,58049,19.15,35.74,711,10,8,0,21.1,25,48,RENT,credit_card,36,1
12466,37679,10.23,22.21,678,8,7,2,32.5,25,0,RENT,home_improvement,36,0
18127,35206,25.05,22.18,643,5,6,0,33.7,25,48,OWN,small_business,36,0
2269,63770,23.42,19.39,778,10,5,0,16.8,24,999,MORTGAGE,home_improvement,36,0
21535,24269,22.33,10.29,645,4,9,1,26.7,23,36,OWN,debt_consolidation,36,0
14593,32703,24.5,41.54,708,2,8,1,54.9,23,0,OWN,debt_consolidation,60,1
11433,205347,19.25,14.3,764,7,5,0,39.0,15,0,RENT,major_purchase,36,0
40000,78880,16.53,25.54,684,3,12,0,39.3,21,48,RENT,debt_consolidation,36,0
8329,38256,13.6,6.7,655,10,3,1,39.7,24,72,RENT,major_purchase,60,0
10075,76951,10.15,19.54,717,5,12,0,51.9,27,36,MORTGAGE,small_business,60,0
40000,84153,17.82,40.67,727,1,6,0,39.8,27,18,MORTGAGE,debt_consolidation,60,0
7461,108732,25.46,44.8,752,1,14,3,18.5,20,0,RENT,credit_card,36,0
9089,55476,18.66,16.28,812,8,11,0,49.5,27,0,RENT,debt_consolidation,36,0
12053,107570,26.15,6.93,672,4,13,3,4.2,17,12,RENT,credit_card,36,0
24065,17622,13.21,14.15,711,4,11,0,13.0,23,0,RENT,credit_card,60,0
15451,31768,20.99,14.73,623,7,9,2,19.2,22,18,RENT,major_purchase,36,0
5405,66060,19.92,29.0,739,2,10,0,40.1,31,60,MORTGAGE,debt_consolidation,36,0
9204,72968,20.42,22.33,711,1,10,0,29.1,25,12,MORTGAGE,medical,60,1
8732,34645,19.84,34.58,689,8,9,0,57.9,17,12,RENT,debt_consolidation,60,0
12656,69958,10.1,31.56,662,0,6,0,21.6,27,0,RENT,debt_consolidation,36,0
17999,41179,8.3,11.31,679,10,9,0,48.7,27,60,MORTGAGE,debt_consolidation,36,0
17903,50707,27.51,35.29,714,2,11,0,47.1,22,72,RENT,small_business,36,0
3853,110731,6.04,38.14,642,5,13,2,9.2,22,12,RENT,home_improvement,36,0
28134,103296,15.76,26.93,681,2,5,1,12.2,18,60,RENT,home_improvement,36,0
15943,32917,14.78,41.75,701,2,8,0,28.3,18,999,OWN,small_business,36,0
35213,31750,13.28,35.23,607,9,13,0,68.4,30,72,MORTGAGE,home_improvement,60,0
18232,46783,22.99,26.79,636,7,10,0,32.9,26,0,MORTGAGE,small_business,36,1
28880,58920,22.14,40.78,660,3,13,1,16.3,19,60,RENT,medical,36,1
18519,40346,25.82,27.02,794,3,10,1,4.8,23,48,RENT,debt_consolidation,60,1
34281,111790,14.1,23.45,650,2,12,2,9.4,26,0,MORTGAGE,debt_consolidation,36,0
19255,73749,17.98,16.03,696,7,11,1,37.7,20,18,RENT,home_improvement,60,0
12474,76393,25.52,39.73,637,9,9,0,17.3,21,999,RENT,home_improvement,60,0
40000,28003,27.86,5.52,653,3,8,2,21.3,22,0,RENT,debt_consolidation,60,0
24892,120616,27.29,21.31,613,4,8,0,27.9,29,0,RENT,major_purchase,60,0
19962,15000,21.51,24.18,740,8,7,0,14.5,14,0,MORTGAGE,credit_card,36,0
5467,98758,8.29,24.96,620,9,9,0,5.7,34,72,RENT,debt_consolidation,60,0
5421,104881,5.53,29.34,754,2,15,0,19.9,28,48,OWN,credit_card,36,0
16397,46191,23.98,22.76,728,4,8,0,52.7,18,36,MORTGAGE,major_purchase,60,1
14792,128507,24.34,11.56,695,10,8,1,32.3,23,60,RENT,debt_consolidation,60,0
8691,57649,22.17,38.56,756,9,10,1,29.5,21,48,MORTGAGE,medical,60,0
14745,62159,11.44,29.59,850,2,8,0,24.3,19,0,RENT,debt_consolidation,60,0
40000,73402,19.72,38.62,728,4,11,0,29.6,35,72,RENT,small_business,60,0
21737,300000,12.27,12.42,632,10,10,2,11.7,19,36,OWN,debt_consolidation,36,0
6010,134142,15.36,28.67,789,6,7,1,23.4,24,0,RENT,credit_card,36,0
12356,91188,13.8,32.14,711,8,12,0,40.8,19,999,MORTGAGE,major_purchase,60,0
7604,34624,26.01,17.25,826,1,9,0,21.4,25,36,OWN,debt_consolidation,36,0
10184,65261,10.39,36.55,669,9,9,0,9.1,21,24,OWN,credit_card,36,0
10001,36758,18.29,0.11,776,7,8,0,17.0,30,0,MORTGAGE,other,36,0
9562,98053,13.3,26.77,699,2,7,2,75.8,21,999,RENT,other,36,0
5549,65139,20.25,27.61,850,4,14,0,44.2,26,0,OWN,medical,36,0
12217,30494,17.98,24.02,683,1,5,0,13.4,24,12,MORTGAGE,debt_consolidation,36,0
9023,62860,26.25,28.35,850,9,8,0,28.4,24,60,MORTGAGE,other,36,0
1718,35966,7.34,7.53,726,9,10,2,34.2,31,18,RENT,home_improvement,36,0
40000,65560,10.07,30.82,750,6,12,2,55.6,20,24,MORTGAGE,credit_card,36,0
28627,35758,22.63,15.11,802,5,14,1,9.4,26,18,RENT,debt_consolidation,36,0
10265,60869,13.48,20.34,652,5,7,3,49.8,27,48,RENT,debt_consolidation,36,0
13536,93927,8.81,14.99,758,0,18,0,13.1,21,999,RENT,car,36,0
5883,57998,16.58,21.33,682,4,14,2,31.4,21,6,RENT,education,36,0
40000,47356,20.0,27.97,709,1,11,0,18.1,22,60,RENT,home_improvement,60,0
40000,67640,6.03,37.73,704,2,10,3,8.1,15,48,RENT,credit_card,36,0
14908,90972,11.71,21.75,734,10,15,0,53.4,17,0,OWN,medical,36,0
27349,30812,23.62,14.55,731,3,10,0,34.2,27,60,MORTGAGE,credit_card,60,0
15103,70010,16.97,21.96,665,6,9,3,21.8,25,36,RENT,debt_consolidation,36,0
5241,131995,5.81,31.0,707,10,7,0,21.4,23,999,RENT,credit_card,60,0
10013,84473,11.48,15.6,559,5,10,1,3.5,19,0,OWN,debt_consolidation,60,0
14652,61985,19.7,18.64,759,6,15,2,20.9,14,0,OWN,major_purchase,36,0
9718,87890,9.59,25.33,801,2,8,1,24.8,25,0,RENT,home_improvement,36,0
11463,78550,24.03,13.23,711,3,12,0,32.5,20,12,RENT,debt_consolidation,36,0
12531,94104,20.56,9.41,603,6,10,0,57.5,25,72,RENT,debt_consolidation,36,0
12624,17776,15.84,6.32,744,4,10,2,16.2,32,36,RENT,debt_consolidation,36,0
13857,23574,26.06,15.87,654,0,9,0,34.0,24,999,RENT,car,60,0
6358,109414,14.01,2.18,710,5,5,0,19.7,16,999,RENT,small_business,36,0
8087,24266,10.41,26.26,741,9,11,0,44.7,20,36,RENT,credit_card,60,0
5435,76185,20.21,7.92,732,1,10,1,52.8,32,18,MORTGAGE,car,36,0
26488,48473,18.19,16.98,764,0,7,0,20.8,27,48,OWN,medical,60,0
3059,32934,12.71,12.12,708,1,9,1,32.6,25,72,RENT,debt_consolidation,60,0
29956,73849,12.9,28.37,710,8,9,0,6.7,24,0,RENT,major_purchase,36,0
35257,67549,14.16,38.27,744,9,7,1,42.0,18,36,OWN,debt_consolidation,36,0
10812,212395,11.7,28.5,695,0,10,0,19.8,17,999,MORTGAGE,credit_card,60,0
2159,41155,21.34,24.41,658,10,6,2,45.4,23,48,OTHER,car,36,0
10374,142068,19.98,30.11,727,7,2,1,27.1,26,36,OWN,debt_consolidation,36,0
